,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,track_id,index,energy_level,positivity_level
2930,Erroll Garner's Finest Hour,Erroll Garner,Jazz,Misty,0.958,0.434,166800,0.25,0.675,10,0.172,-13.640999999999998,0,0.0416,106.76700000000001,4,0.11699999999999999,Sentimental,0Qk6NIxgG8em4TdbV2dNgs,Sentimental,-2.0,0.0
2931,Easy Living,Jack Segal,Jazz,When Joanna Loved Me,0.968,0.527,341627,0.032,0.147,3,0.09699999999999999,-26.809,1,0.0326,99.179,4,0.177,Sentimental,5f5SYPjL6TZpBVzeDGgIFL,Sentimental,-2.0,0.0
2932,A Night Out With Verve,Johnny Hodges,Jazz,On The Sunny Side Of The Street,0.9690000000000001,0.586,179800,0.15,0.929,0,0.109,-17.598,1,0.0492,99.65299999999999,4,0.687,Sophisticated,0JMkYFBrHCAUKwABwa6gQP,Sophisticated,-1.0,0.0
2933,The Complete Riverside Recordings,Thelonious Monk,Jazz,Trust In Me,0.941,0.574,270999,0.0336,0.359,10,0.0936,-19.726,1,0.0474,128.799,4,0.20600000000000002,Sentimental,6XdkAqbMEeTwWJi8xIJIEm,Sentimental,-2.0,0.0
2934,The Gentle Side Of John Coltrane,John Coltrane,Jazz,Dear Lord,0.838,0.506,341867,0.285,0.0241,2,0.11,-14.512,1,0.031,95.825,4,0.519,Tender,1kcU2Oy0BKS2jKxbniriPx,Tender,-2.0,1.0
2935,The Hawk Flies High,Coleman Hawkins,Jazz,Laura,0.96,0.547,274360,0.14300000000000002,0.768,0,0.12,-15.252,1,0.0457,90.294,3,0.35100000000000003,Sophisticated,0zYyFn3sMcotsTsxA7fNym,Sophisticated,-1.0,0.0
2936,Time Further Out,The Dave Brubeck Quartet,Jazz,Blue Shadows in the Street,0.812,0.608,394867,0.153,0.635,5,0.10400000000000001,-20.75,0,0.0482,116.853,4,0.37200000000000005,Sentimental,4TKIn6gomjLSiSm1XJjyqW,Sentimental,-2.0,0.0
2937,Underground,Thelonious Monk,Jazz,Easy Street,0.7090000000000001,0.547,352867,0.18100000000000002,0.7490000000000001,10,0.0741,-18.268,1,0.0468,136.409,4,0.253,Sentimental,5FoawNN2XbQv3lnxxsh4Xw,Sentimental,-2.0,0.0
2938,Somethin' Else (Rudy Van Gelder Edition),Cannonball Adderley,Jazz,Autumn Leaves,0.768,0.535,659520,0.258,8.950000000000001e-05,7,0.115,-9.499,0,0.033,110.95299999999999,4,0.281,,0X5DcGkbxCXSadgj01ZXd7,,,
2939,Kind Of Blue (Legacy Edition),Miles Davis,Jazz,So What,0.705,0.517,562640,0.151,0.0013599999999999999,0,0.11599999999999999,-17.266,1,0.0373,136.356,4,0.21,Sentimental,4vLYewWIvqHfKtJDk8c8tq,Sentimental,-2.0,0.0
2940,Mingus Ah Um,Charles Mingus,Jazz,Goodbye Pork Pie Hat,0.9590000000000001,0.29100000000000004,287800,0.10300000000000001,0.0573,8,0.14,-17.985,0,0.0347,77.544,3,0.22399999999999998,Melancholy,5eKnpzuUKdgjAKqEpWtbwD,Melancholy,-2.0,-1.0
2941,Autumn Piano Jazz,Bill Evans,Jazz,Goodbye,0.9390000000000001,0.542,309493,0.022000000000000002,0.851,0,0.0927,-30.394000000000002,0,0.0408,103.553,4,0.0554,Sentimental,2k1mAfp10FINdMAp6IYzbe,Sentimental,-2.0,0.0
2942,Afrodisia,Joe Henderson,Jazz,Blue Bossa - Remastered,0.9109999999999999,0.531,482440,0.366,0.88,5,0.0916,-11.697000000000001,0,0.0496,81.867,4,0.785,Tender,1DYzKERgkSC5VAu27alUBw,Tender,-2.0,1.0
2943,Kind Of Blue,Miles Davis,Jazz,All Blues,0.764,0.501,692973,0.24,0.00253,0,0.10300000000000001,-14.657,1,0.0308,139.445,3,0.365,Sentimental,0TUa7gBg7LJH6B8dkNVioU,Sentimental,-2.0,0.0
2944,Stan Getz & Bill Evans,Stan Getz,Jazz,But Beautiful,0.972,0.386,280840,0.0521,0.0701,4,0.0797,-21.753,1,0.0435,73.259,4,0.35100000000000003,,014G0W5NX9h1zZwEknmHVM,,,
2945,Speak Like A Child,Herbie Hancock,Jazz,First Trip - 2004 Digital Remaster,0.904,0.614,361627,0.40700000000000003,0.102,0,0.10099999999999999,-12.729000000000001,1,0.0384,103.221,3,0.6679999999999999,Sentimental,1OYzVFN2Ydp3nywDL6RPe4,Sentimental,-2.0,0.0
2946,On 52nd Street,Marian McPartland,Jazz,Lullaby In Rhythm,0.9079999999999999,0.5870000000000001,180160,0.32899999999999996,0.91,5,0.0958,-14.6,1,0.0374,111.779,4,0.737,Lively,232DudVehEb15aY9rqrtbA,Lively,1.0,2.0
2947,Solo Monk,Thelonious Monk,Jazz,Dinah (Take 2),0.9690000000000001,0.539,148933,0.297,0.833,5,0.0686,-10.684000000000001,0,0.0715,171.123,3,0.609,Gritty,1XS5vGKquDNjxU6gLQcKd2,Gritty,-1.0,-2.0
2948,Double Booked,Robert Glasper Trio,Jazz,Downtime,0.578,0.457,321547,0.349,0.235,1,0.293,-14.241,1,0.0586,171.291,4,0.39799999999999996,Tender,2fxoHBxwjTHWRlXcDSmquL,Tender,-2.0,1.0
2949,Kind Of Blue,Miles Davis,Jazz,Blue in Green,0.79,0.44299999999999995,337160,0.0335,0.0015199999999999999,2,0.109,-21.052,0,0.0409,117.285,4,0.14400000000000002,Sentimental,6bP4GyrKNbcKPMDqWJqpxI,Sentimental,-2.0,0.0
2950,Page One (The Rudy Van Gelder Edition),Joe Henderson,Jazz,Homestretch - 1999 Digital Remaster,0.64,0.52,255373,0.7090000000000001,1.6800000000000002e-05,5,0.281,-8.429,0,0.0453,137.202,4,0.695,Sentimental,1asMySp5YzU9qeJ0FJgD0p,Sentimental,-2.0,0.0
2951,Piano Solos,Bud Powell,Jazz,"So Sorry, Please",0.857,0.35100000000000003,195280,0.503,0.552,5,0.326,-10.93,0,0.0314,174.28799999999998,4,0.8370000000000001,Sentimental,6lXR3PACCDdF0CY7jzTgtd,Sentimental,-2.0,0.0
2952,Maiden Voyage (The Rudy Van Gelder Edition),Herbie Hancock,Jazz,Maiden Voyage,0.718,0.46799999999999997,477093,0.45899999999999996,0.00323,0,0.0944,-9.706,0,0.0305,124.346,4,0.179,Brooding,0T1EaGm6b9eM7xBf4F1hlc,Brooding,1.0,-2.0
2953,The Amazing Bud Powell: Vol. 1 (The Rudy Van Gelder Edition),Bud Powell,Jazz,You Go To My Head - 1998 Digital Remaster;The Rudy Van Gelder Edition,0.965,0.483,195413,0.34299999999999997,0.764,5,0.124,-12.824000000000002,1,0.0406,118.538,4,0.5579999999999999,,3g6t47lf7r5Y6M7XRkAhMh,,,
2954,Truth,Kamasi Washington,Jazz,Truth,0.0851,0.309,810322,0.838,0.63,2,0.14300000000000002,-8.134,1,0.132,115.26,4,0.391,Yearning,6yV07yVfbB7Gb15o2MqG8q,Yearning,0.0,-1.0
2955,On the Ground With the Alex Guilbert Trio,Alex Guilbert Trio,Jazz,New Slang,0.6409999999999999,0.556,317347,0.5429999999999999,0.9259999999999999,7,0.10800000000000001,-12.135,0,0.0279,134.56799999999998,4,0.679,,68fACc0QXx6B43agA2EQ6X,,,
2956,At The Village Gate,Herbie Mann,Jazz,Comin' Home Baby - Live at the Village Gate,0.589,0.664,517507,0.259,0.461,5,0.0956,-18.952,1,0.0485,78.473,4,0.519,Sentimental,1Q14Tj4HAzpxqrLg9HAjjM,Sentimental,-2.0,0.0
2957,The Kicker,Bobby Hutcherson,Jazz,Bedouin - 1999 Digital Remaster,0.72,0.638,491467,0.439,0.000184,4,0.159,-15.338,0,0.0307,95.976,4,0.634,Sentimental,7u7sIfqbQR6H3acSTFm93s,Sentimental,-2.0,0.0
2958,Poinciana,Ahmad Jamal,Jazz,Pavanne,0.985,0.628,264533,0.139,0.845,5,0.128,-19.457,1,0.0376,97.071,4,0.629,,4HWa9DlDmLSB0ojUa64s62,,,
2959,The Bill Evans Album,Bill Evans,Jazz,Waltz for Debby,0.9390000000000001,0.38799999999999996,461493,0.276,0.915,5,0.0784,-17.168,1,0.0374,92.415,4,0.191,Sentimental,1tSzm6vk58gS0NZwYS18W0,Sentimental,-2.0,0.0
2960,Modern Jazz Classics,Art Pepper,Jazz,Move,0.579,0.596,205507,0.512,0.000634,8,0.0994,-9.857999999999999,1,0.11,123.277,4,0.846,Lively,1m6xA6Yvt2miUOJtLLlviD,Lively,1.0,2.0
2961,Congalegre,Horace Parlan,Jazz,Congalegre,0.746,0.527,264067,0.741,0.745,5,0.109,-10.974,0,0.0432,121.094,4,0.82,,3L6ZUe6izPGb4OTQNAnkCu,,,
2962,The Invasion Parade,Alfredo Rodriguez,Jazz,Veinte Años (Twenty Years),0.93,0.585,298920,0.0699,0.9259999999999999,3,0.113,-24.295,1,0.0366,109.788,4,0.461,Sentimental,6bcHr8MhIms5FPMMLuHp5v,Sentimental,-2.0,0.0
2963,Lapeitah,Corey Henry,Jazz,Keep Steppin,0.07200000000000001,0.755,207867,0.853,0.0172,10,0.235,-6.282,0,0.054000000000000006,104.96700000000001,4,0.759,Energizing,5WPFbjOzZXJQfuJuawOZbs,Energizing,2.0,0.0
2964,The Complete Art Blakey On Emarcy,Art Blakey,Jazz,Minority,0.262,0.6,187573,0.405,0.00199,5,0.156,-13.437000000000001,0,0.0695,118.47,4,0.628,Sentimental,5Q8mggGp4pKLTVrn0WP0lh,Sentimental,-2.0,0.0
2965,Mustang,Donald Byrd,Jazz,Dixie Lee,0.757,0.6509999999999999,403773,0.705,0.0122,0,0.12,-9.879,1,0.0353,129.377,4,0.8,Lively,2T3XvDTEhtWsDR9m2gzKJQ,Lively,1.0,2.0
2966,Inventions and Dimensions,Herbie Hancock,Jazz,Succotash - 2005 Digital Remaster,0.336,0.489,460920,0.67,0.147,6,0.094,-12.847000000000001,1,0.0494,95.286,3,0.862,Tender,7asJDWkIZl6r0Nc12JyrAS,Tender,-2.0,1.0
2967,The Rite of Spring,The Bad Plus,Jazz,First Part: Adoration of the Earth: Spring Rounds,0.818,0.386,292040,0.187,0.7829999999999999,10,0.1,-14.526,0,0.0282,95.40899999999999,4,0.23399999999999999,Melancholy,4n7gbJxjPY8XTbMpgjqC3l,Melancholy,-2.0,-1.0
2968,Young Men from Memphis - Down Home Reunion,Booker Little,Jazz,After Hours,0.9620000000000001,0.584,506880,0.165,0.78,0,0.0928,-17.859,1,0.037000000000000005,69.084,4,0.265,Sentimental,6OZuFZYP2FZCaXb8zNge7b,Sentimental,-2.0,0.0
2969,"Songs: The Art Of The Trio, Volume Three",Brad Mehldau,Jazz,Exit Music - For A Film,0.9209999999999999,0.28300000000000003,263933,0.174,0.6759999999999999,4,0.0582,-21.064,0,0.0331,154.72,4,0.11699999999999999,Sentimental,73ik3a517Lz2W7eLWejapJ,Sentimental,-2.0,0.0
2970,"Julian ""Cannonball"" Adderley",Cannonball Adderley,Jazz,You'd Be So Nice To Come Home To,0.9,0.527,216693,0.41200000000000003,0.6859999999999999,9,0.13699999999999998,-7.837999999999999,0,0.0503,145.72799999999998,4,0.483,Sentimental,4udDOpCx3TdDB6UtUQuYem,Sentimental,-2.0,0.0
2971,Great Moments,Buddy Rich,Jazz,Nellie's Nightmare,0.812,0.674,312808,0.244,0.508,7,0.22699999999999998,-19.605,0,0.11800000000000001,127.941,4,0.75,Lively,16PszKOYTVE94V4PgYSvr2,Lively,1.0,2.0
2972,The Complete Savoy & Dial Master Takes,Charlie Parker,Jazz,Yardbird Suite,0.946,0.802,173640,0.287,0.9059999999999999,0,0.10400000000000001,-13.139000000000001,1,0.0741,106.309,4,0.775,Easygoing,2hdb1z2N0tvIJ0xyfM9Xfd,Easygoing,-1.0,2.0
2973,The Sound of the Wide Open Spaces! & Straight Ahead,"David ""Fathead"" Newman",Jazz,Cousin Slim,0.674,0.596,426627,0.381,5.0600000000000003e-05,5,0.0511,-12.975,0,0.0434,136.755,4,0.469,Sentimental,0U7Zqlzep6uQFgp6ba4WhP,Sentimental,-2.0,0.0
2974,Grass Roots,Andrew Hill,Jazz,Mira,0.616,0.541,380107,0.457,0.00302,2,0.0593,-11.479000000000001,0,0.0414,85.353,4,0.805,Sentimental,2QSwxfW41JZ2qJUDhpD6AE,Sentimental,-2.0,0.0
2975,Modernistic,Jason Moran,Jazz,Gentle Shifts South,0.98,0.526,211440,0.0773,0.9540000000000001,6,0.0987,-15.517999999999999,1,0.0676,118.641,4,0.0904,Melancholy,2hQIOeH39Bp5mIKBimxBtO,Melancholy,-2.0,-1.0
2976,The Clown,Charles Mingus,Jazz,Blue Cee,0.86,0.43700000000000006,471827,0.33299999999999996,0.00687,2,0.106,-15.057,0,0.0402,167.36,4,0.42,Sentimental,4bCqbB05CckGDBZv45CNWR,Sentimental,-2.0,0.0
2977,Essential Jazz Masters,Dizzy Reece,Jazz,Comin' On,0.792,0.6890000000000001,407373,0.294,0.0507,5,0.0624,-12.981,0,0.0481,122.06299999999999,4,0.39,Sentimental,3m4rz0E76CVyt1ZDa7mqmF,Sentimental,-2.0,0.0
2978,The Trombone Master,J.J. Johnson,Jazz,What Is This Thing Called Love,0.727,0.517,357000,0.45799999999999996,0.0449,5,0.752,-13.628,1,0.0408,119.154,4,0.7090000000000001,Easygoing,3UPIUZ49jJlMeheJY57nzm,Easygoing,-1.0,2.0
2979,Coleman Hawkins Encounters Ben Webster (Expanded Edition),Coleman Hawkins,Jazz,It Never Entered My Mind,0.9570000000000001,0.46799999999999997,346920,0.109,0.0578,5,0.11599999999999999,-16.378,1,0.0466,65.6,4,0.382,Romantic,3nNtApwhBWlbioNsavinXk,Romantic,-1.0,1.0
2980,My Foolish Heart,Bill Evans,Jazz,My Foolish Heart,0.934,0.303,298000,0.141,0.552,9,0.655,-23.259,1,0.0356,170.609,3,0.124,,6WPuC2Z5D9fJV8Q9VrAt9I,,,
2981,The Albert Ayler Story,U.S. Army 76th Adjutant General's Band,Jazz,Tenderly,0.9490000000000001,0.322,270293,0.184,0.75,7,0.662,-16.476,0,0.0277,95.23,4,0.16899999999999998,Sentimental,3PuI6yAzx7vIKnEI3cK8SC,Sentimental,-2.0,0.0
2982,The 21st Century Trad Band,Jason Marsalis Vibes Quartet,Jazz,Blues for Now,0.7609999999999999,0.595,259013,0.301,0.843,10,0.132,-16.422,0,0.0312,99.387,4,0.5489999999999999,Sensual,5sxfDoY5uu4IOJruo6dkaJ,Sensual,0.0,0.0
2983,The Best Of Clifford Brown,Clifford Brown,Jazz,Daahoud,0.825,0.605,258160,0.44,0.0248,6,0.10099999999999999,-10.202,1,0.0475,114.102,4,0.875,,0ofcPbEr74LVjG1m6mocZj,,,
2984,Buddy Tate: The Texas Twister,Buddy Tate,Jazz,Talk Of The Town,0.7140000000000001,0.5539999999999999,399600,0.0902,0.0368,9,0.205,-18.159000000000002,0,0.0445,64.61,4,0.32899999999999996,Sophisticated,5x7ZtI5Ol5skBySh68PscM,Sophisticated,-1.0,0.0
2985,Ah Um,Charles Mingus,Jazz,Open Letter To Duke,0.58,0.484,349027,0.47,0.0751,10,0.34299999999999997,-13.110999999999999,0,0.0679,107.794,4,0.188,Fiery,2wHIDNvfYyZWPpMqX3fDE4,Fiery,1.0,0.0
2986,Otis Was a Polar Bear,Allison Miller,Jazz,Otis Was a Polar Bear,0.6709999999999999,0.6970000000000001,445951,0.298,0.784,7,0.0836,-13.687000000000001,1,0.040999999999999995,129.295,4,0.45299999999999996,Brooding,3R7G7nlLBWOzkKaHh1q0yt,Brooding,1.0,-2.0
2987,Notes From New York,Bill Charlap Trio,Jazz,Little Rascal On A Rock,0.768,0.685,307667,0.127,0.9059999999999999,2,0.10300000000000001,-20.555,1,0.0447,114.552,4,0.161,Sentimental,44xf1CSrWa3zZetCZIhjhW,Sentimental,-2.0,0.0
2988,Free Spirits,Mary Lou Williams,Jazz,Dat dere,0.8590000000000001,0.43200000000000005,288293,0.322,0.9420000000000001,7,0.12,-19.483,0,0.0422,155.22799999999998,4,0.259,Tender,5Ehhc1V4s68P1yRh64MJgT,Tender,-2.0,1.0
2989,Orgy in Rhythm Volumes One & Two,Art Blakey,Jazz,Abdallah's Delight,0.648,0.42200000000000004,587000,0.691,0.893,5,0.256,-19.34,0,0.0581,100.62200000000001,4,0.41700000000000004,Fiery,0ohqIMaCwT0j2dQ2Gde23k,Fiery,1.0,0.0
2990,"Her Trio, Her Quartet",Toshiko Akiyoshi,Jazz,All The Things You Are,0.84,0.5820000000000001,277173,0.545,0.496,5,0.193,-6.979,0,0.0352,115.292,4,0.607,Lively,5MFfNTzZoO4ojEVfQTDj2M,Lively,1.0,2.0
2991,Tocororo,Alfredo Rodriguez,Jazz,Chan Chan,0.688,0.56,129613,0.33799999999999997,0.9079999999999999,10,0.0704,-12.464,0,0.091,146.024,4,0.39,Sentimental,5zghsMZTgvuZOTWxdYjEQq,Sentimental,-2.0,0.0
2992,New Faces - New Sounds From Germany,Jutta Hipp Quintet,Jazz,What's New,0.986,0.375,285364,0.14300000000000002,0.9540000000000001,8,0.129,-25.325,1,0.0384,84.811,4,0.557,Sentimental,3YgWFnYByYTEhyUOx7MrzQ,Sentimental,-2.0,0.0
2993,An Evening At The Club,Marian McPartland,Jazz,Love Is Here to Stay,0.99,0.5479999999999999,169893,0.14800000000000002,0.8320000000000001,2,0.151,-16.486,1,0.0541,75.123,4,0.129,Sentimental,7EIEydAyKiGIvSsofcHbK9,Sentimental,-2.0,0.0
2994,Notes From New York,Bill Charlap Trio,Jazz,Not A Care In The World,0.835,0.479,359147,0.2,0.8370000000000001,8,0.12,-20.923000000000002,1,0.043,116.275,4,0.36700000000000005,Sentimental,2v4fl57IDN9psWhAmQZ3iD,Sentimental,-2.0,0.0
2995,New Faces - New Sounds From Germany,Jutta Hipp Quintet,Jazz,Laura,0.8220000000000001,0.49700000000000005,187273,0.0781,3.86e-05,7,0.23199999999999998,-18.718,0,0.17300000000000001,168.885,4,0.8540000000000001,Lively,7Fm6kTBd7ZHb4Bqyzm6VFi,Lively,1.0,2.0
2996,Coltrane Plays The Blues,John Coltrane,Jazz,Mr. Knight,0.601,0.524,451333,0.305,0.27899999999999997,11,0.0946,-16.051,1,0.0402,91.061,4,0.191,Sentimental,02TxPNiAnPapRpRquJRFWO,Sentimental,-2.0,0.0
2997,Moanin' (The Rudy Van Gelder Edition),Art Blakey,Jazz,Moanin',0.804,0.612,570720,0.493,0.266,5,0.20199999999999999,-8.589,0,0.0467,126.35799999999999,4,0.484,Sentimental,4Vkk3iD1VrENHJEACNddvt,Sentimental,-2.0,0.0
2998,"All That Jazz, Vol. 18: Charlie Parker (2014 Digital Remaster)",Charlie Parker,Jazz,Bird of Paradise,0.917,0.617,188705,0.17800000000000002,0.664,5,0.145,-13.280999999999999,0,0.0525,113.17299999999999,4,0.385,Gritty,6n6CaavMFedPAYKRnMoEw2,Gritty,-1.0,-2.0
2999,Money Jungle,Duke Ellington,Jazz,Very Special - 2002 Digital Remaster,0.499,0.59,266133,0.5489999999999999,0.00244,7,0.212,-9.221,1,0.0255,95.355,4,0.706,Sentimental,1eLKRJTsopYSLP7Uo6YwIG,Sentimental,-2.0,0.0
3000,Time Out,The Dave Brubeck Quartet,Jazz,Take Five,0.5,0.447,324680,0.18899999999999997,0.000742,10,0.0524,-17.987000000000002,0,0.0396,173.59099999999998,5,0.653,Sentimental,1hVXZoSAkZ3P5Lp6fKOcgx,Sentimental,-2.0,0.0
3001,April In Paris,Count Basie,Jazz,Corner Pocket,0.743,0.515,315000,0.32899999999999996,0.0708,6,0.0493,-11.935,1,0.0391,137.825,4,0.758,Lively,1e16lbqXFdnuTdeJngVBuY,Lively,1.0,2.0
3002,The Complete Capitol Recordings Of The Nat King Cole Trio,Nat King Cole,Jazz,It Could Happen To You - 1992 Digital Remaster,0.925,0.664,167640,0.18600000000000003,0.106,0,0.109,-18.896,0,0.0405,152.72899999999998,4,0.613,,49WdcsHhChk3FHkCnCArUE,,,
3003,Pure Genius: The Complete Atlantic Recordings 1952-1959,Ray Charles,Jazz,The Genius After Hours - Remastered Version,0.912,0.469,323360,0.184,0.812,5,0.0955,-14.071,1,0.0543,184.52900000000002,3,0.34700000000000003,,19VUjYO1tmC8ZxXvRyPGgs,,,
3004,Oscar Peterson Plays The Cole Porter Songbook,Oscar Peterson,Jazz,In The Still Of The Night,0.805,0.44,169467,0.11,0.9059999999999999,0,0.107,-24.576,1,0.0413,166.88400000000001,4,0.494,Tender,5x8pXMRzCReGp5ZEa97IE2,Tender,-2.0,1.0
3005,Page One (The Rudy Van Gelder Edition),Joe Henderson,Jazz,Blue Bossa - 1999 - Remaster,0.9109999999999999,0.531,482440,0.366,0.88,5,0.0916,-11.697000000000001,0,0.0496,81.867,4,0.785,Tender,6qqK0oeBRapZn8f9hJJENw,Tender,-2.0,1.0
3006,Art Pepper Meets The Rhythm Section (OJC Remaster),Art Pepper,Jazz,Birk's Works,0.159,0.687,259587,0.401,6.879999999999999e-05,1,0.11,-13.581,1,0.0738,78.719,4,0.629,Sentimental,2GlOhERrjjT5otcBi0jYa2,Sentimental,-2.0,0.0
3007,Genius Of Modern Music: Vol. 1,Thelonious Monk,Jazz,Ruby My Dear - 1998 - Remaster,0.875,0.5529999999999999,190467,0.317,0.00955,1,0.102,-13.658,1,0.0343,72.518,4,0.16899999999999998,Sentimental,1PjvmeUrBN4mHw6LVTvkuz,Sentimental,-2.0,0.0
3008,Atlantic Jazz - Great Moments In Jazz,Art Blakey & The Jazz Messengers,Jazz,In Walked Bud,0.723,0.639,395667,0.21600000000000003,0.00939,8,0.276,-18.879,1,0.0698,90.29299999999999,4,0.426,Sentimental,3e1kapzh2xxgbSC0cuRHkx,Sentimental,-2.0,0.0
3009,The Complete Lester Young Studio Sessions On Verve,The Lester Young - Teddy Wilson Quartet,Jazz,Taking A Chance On Love,0.639,0.563,309427,0.24100000000000002,0.006540000000000001,0,0.231,-13.925999999999998,1,0.0396,130.29399999999998,3,0.509,Gritty,1vTlUEriwjX2g3H2wLIRVM,Gritty,-1.0,-2.0
3010,The Complete Birth Of The Cool,Miles Davis,Jazz,Move - Digitally Remastered 98,0.718,0.49700000000000005,154227,0.42100000000000004,0.0005110000000000001,3,0.109,-11.214,1,0.065,136.502,4,0.86,,5CEh7PH1TuHjzBaRTG5WbI,,,
3011,Know What I Mean?,Cannonball Adderley,Jazz,Toy,0.6759999999999999,0.637,306627,0.41100000000000003,0.006540000000000001,7,0.0777,-11.118,1,0.0382,122.551,4,0.71,Lively,67oiijmAnyuUHAyM1k9vYW,Lively,1.0,2.0
3012,Time Out,The Dave Brubeck Quartet,Jazz,Blue Rondo à la Turk,0.7859999999999999,0.59,403920,0.281,0.0602,7,0.0979,-17.507,0,0.0457,113.959,4,0.561,Sentimental,7d43jBR2mo0kcKcrO2Hg4S,Sentimental,-2.0,0.0
3013,Open Sesame (The Rudy Van Gelder Edition),Freddie Hubbard,Jazz,One Mint Julep - 2002 Digital Remaster;The Rudy Van Gelder Edition,0.414,0.557,364000,0.473,2.9100000000000003e-05,5,0.0671,-9.441,0,0.0311,132.245,4,0.47600000000000003,Sentimental,19nxhKTDQXBWTc8T32FbGj,Sentimental,-2.0,0.0
3014,Blue Train (Rudy Van Gelder Edition),John Coltrane,Jazz,Blue Train - 2003 - Remaster,0.7979999999999999,0.506,644013,0.493,0.00355,8,0.307,-7.7589999999999995,1,0.0427,134.77,4,0.584,,6ZgaUtMlUzUf7SqbUUnfbu,,,
3015,Moanin' (The Rudy Van Gelder Edition),Art Blakey & The Jazz Messengers,Jazz,Come Rain Or Come Shine,0.81,0.54,345173,0.4,0.331,2,0.0982,-8.583,1,0.0575,139.752,4,0.441,,4nrQ0ohqu5sXqMg2p4YzkE,,,
3016,The Blues And The Abstract Truth,Oliver Nelson,Jazz,Stolen Moments,0.884,0.536,526827,0.249,0.8540000000000001,0,0.12300000000000001,-14.380999999999998,0,0.0431,116.289,4,0.35,Sentimental,564Khg2mzPja306jcif1rI,Sentimental,-2.0,0.0
3017,Body & Soul,Coleman Hawkins,Jazz,Body and Soul,0.976,0.659,182360,0.113,0.88,10,0.179,-16.756,0,0.0569,95.06299999999999,4,0.738,Gritty,2xm9ihELo6xwrRKrBbPql9,Gritty,-1.0,-2.0
3018,Duke Ellington & John Coltrane,Duke Ellington,Jazz,In A Sentimental Mood,0.951,0.47,258227,0.244,0.0509,10,0.109,-13.607999999999999,0,0.0335,108.154,4,0.264,Sentimental,4fKbuhnNdYd9L0NTKECcJ5,Sentimental,-2.0,0.0
3019,"Ben And ""Sweets""",Ben Webster,Jazz,Kitty,0.935,0.755,479240,0.153,0.0157,10,0.102,-16.685,0,0.0488,120.664,4,0.424,Sophisticated,1L3ox5FrunjYd7W9XIZn4d,Sophisticated,-1.0,0.0
3020,Wrapped Tight,Coleman Hawkins,Jazz,Bean's Place,0.867,0.669,176613,0.259,0.0174,5,0.161,-13.269,1,0.0291,119.088,4,0.355,Sentimental,7HnoBShfwIFMkMOIXzVPB2,Sentimental,-2.0,0.0
3021,Milestones,Miles Davis,Jazz,Milestones,0.442,0.5529999999999999,342067,0.546,0.0005139999999999999,9,0.16699999999999998,-7.459,0,0.0341,118.215,4,0.7,Lively,1xicvSO4CJ2ymqYgpk7DFh,Lively,1.0,2.0
3022,Portrait,McCoy Tyner,Jazz,Blue Monk,0.893,0.66,322040,0.215,0.941,0,0.295,-18.153,1,0.0533,120.54,4,0.409,,0css6Sl9XfM3kuDhxpaXz9,,,
3023,The Best Of Thelonious Monk,Thelonious Monk,Jazz,Straight No Chaser,0.8320000000000001,0.473,177840,0.525,7.709999999999999e-05,5,0.337,-12.86,0,0.0763,166.523,3,0.772,Lively,1DPdydeMu3z2VpOb0kPqO7,Lively,1.0,2.0
3024,My Funny Valentine,Chet Baker,Jazz,Sweet Lorraine,0.971,0.621,192227,0.0861,0.8759999999999999,9,0.11199999999999999,-17.238,0,0.0432,82.67,4,0.204,,3RvtkEMNxcCpcy9SOv8aJQ,,,
3025,Bob Marley 3CD,Bob Marley & The Wailers,reggae,One Love / People Get Ready,0.0673,0.67,172933,0.516,0.0,10,0.0674,-9.597999999999999,1,0.366,154.186,4,0.9390000000000001,,5NuNJOapnXYAJeeo3Q7cSr,,,
3026,The Best of The Maytals,The Maytals,reggae,54-46 Was My Number,0.158,0.68,190493,0.373,1.47e-05,0,0.0725,-7.26,1,0.13699999999999998,160.798,4,0.677,Cool,0Mv4w87XU3HtV412slUc1r,Cool,-1.0,-1.0
3027,The Very Best Of,UB40,reggae,Red Red Wine - Edit,0.00414,0.857,183113,0.46799999999999997,1.32e-05,1,0.26899999999999996,-8.53,1,0.0476,89.119,4,0.843,Stirring,4uOKFydzAejjSFqYbv1XPt,Stirring,1.0,1.0
3028,Legend (The Definitive Remasters),Bob Marley & The Wailers,reggae,Waiting In Vain,0.025,0.838,256493,0.45299999999999996,2.42e-05,8,0.11599999999999999,-11.536,1,0.31,78.837,4,0.815,Sensual,7FILn9Akg2468HPNsRZCkq,Sensual,0.0,0.0
3029,Revelation Part 1: The Root Of Life,Stephen Marley,reggae,Break Us Apart,0.0371,0.66,225333,0.603,0.0,9,0.174,-5.816,0,0.43799999999999994,122.161,4,0.687,Energizing,6NvTJWYPQ5RnLgmOK4spzq,Energizing,2.0,0.0
3030,Welcome to Jamrock,Damian Marley,reggae,Welcome To Jamrock,0.0208,0.835,213200,0.6609999999999999,0.0,7,0.449,-6.502000000000001,0,0.33299999999999996,76.723,4,0.753,Cool,2e5Vm6VvdlTzuNcRSikeU6,Cool,-1.0,-1.0
